scenario,lambda_star,bottleneck_argmin,bottleneck_near_set,bottleneck_class,near_set_size,runner_up_margin,stage2_satisfaction,stage3_variation,feasibility_tolerance,draw
capacity,0.77350000000019,source:20,source:20,source,1,0.03736263736246743,0.9129539491826498,13.626182678590247,1e-09,164.0
capacity,0.7692499999996836,source:23,source:23,source,1,0.04309392265224163,0.9110746031864272,11.663602006649507,1e-09,165.0
capacity,0.8168500000001447,source:22,source:22,source,1,0.00483564913741439,0.9284148350225937,8.66813487810893,1e-09,166.0
capacity,0.8083499999999062,source:24,source:24,source,1,0.035751840168387776,0.9195462504638496,13.653660685343635,1e-09,167.0
capacity,0.780299999999679,source:23,source:23,source,1,0.007625272331651612,0.8914875059302023,14.666260654592609,1e-09,168.0
capacity,0.7794499999999581,source:18,source:18,source,1,0.011995637949913754,0.9060624745026566,18.02077700159782,1e-09,169.0
capacity,0.7743500000001372,source:22,source:22,source,1,0.02305159165758925,0.900975908188805,16.555157874282234,1e-09,170.0
capacity,0.8040999999999067,source:24,source:24,source,1,0.0010570824526294593,0.9173166701261143,13.536840692764189,1e-09,171.0
capacity,0.766699999999911,source:24,source:24,source,1,0.03658536585386374,0.9047201620781067,15.719689510304168,1e-09,172.0
capacity,0.7734999999999584,source:18,source:18,source,1,0.0010989010992007574,0.9206639845009568,18.367278894745148,1e-09,173.0
capacity,0.7998500000001417,source:22,source:22,source,1,0.008501594048290642,0.9037538003055517,13.099537988839192,1e-09,174.0
capacity,0.766699999999911,source:24,source:24,source,1,0.06704056344265685,0.9218511246523196,14.865398206891733,1e-09,175.0
capacity,0.8091999999999566,source:18,source:18,source,1,0.03571428571452483,0.915587809882136,12.838458254579315,1e-09,176.0
capacity,0.7684000000000175,source:21,source:21,source,1,0.029867256637025132,0.9013142106904569,18.091765025373526,1e-09,177.0
capacity,0.7658500000000626,source:19,source:19,source,1,0.05771365149781355,0.9077079967432482,15.50539120247461,1e-09,178.0
capacity,0.8092000000001434,source:22,source:22,source,1,0.0009886307612180841,0.9066203624045489,8.208892449703466,1e-09,179.0
capacity,0.7709499999996829,source:23,source:23,source,1,0.029768467475561246,0.8996538631504639,14.615604956303114,1e-09,180.0
capacity,0.765000000000188,source:20,source:20,source,1,0.06470588235962342,0.9207926854050963,15.73840329925513,1e-09,181.0
capacity,0.7726499999996822,source:23,source:23,source,1,0.01870187018746089,0.8952598465116914,14.517054956705696,1e-09,182.0
capacity,0.8083500000000662,source:19,source:19,source,1,0.0020411950162788047,0.9005096746562292,14.29064534791992,1e-09,183.0
capacity,0.7718000000000176,source:21,source:21,source,1,0.050660792951603945,0.911688814626774,18.16532516884962,1e-09,184.0
capacity,0.7768999999996804,source:23,source:23,source,1,0.03282275711210673,0.9256551318299417,15.116994568383971,1e-09,185.0
capacity,0.7964500000001956,source:20,source:20,source,1,0.04526335614013431,0.936209509606708,10.266101495279905,1e-09,186.0
capacity,0.8006999999996707,source:23,source:23,source,1,0.013800424628890164,0.9043924045262318,11.22546258673244,1e-09,187.0
capacity,0.7726499999999585,source:18,source:18,source,1,0.011001100109947867,0.8947750947693622,18.867099211533095,1e-09,188.0
capacity,0.7735000000000176,source:21,source:21,source,1,0.02087912087904287,0.9006051294918735,13.885205185980638,1e-09,189.0
capacity,0.7845499999996773,source:23,source:23,source,1,0.0032502708564950927,0.9004950288607141,11.540214350722763,1e-09,190.0
capacity,0.7769000000001909,source:20,source:20,source,1,0.020787746170450788,0.914919736009469,12.490571295956627,1e-09,191.0
capacity,0.7896499999999577,source:18,source:18,source,1,0.031469638446279175,0.9238641789478611,12.351986830602678,1e-09,192.0
capacity,0.8235000000053707,edge:12:K5,edge:12:K5,edge,1,0.003278688533060487,0.9262751212793651,12.00032933810884,1e-09,193.0
capacity,0.7938999999999078,source:24,source:24,source,1,0.013918629550521915,0.9001917902048702,12.171865874156058,1e-07,194.0
capacity,0.7658499999999111,source:24,source:24,source,1,0.05882352941191173,0.9070832986753617,16.242987557749633,1e-09,195.0
capacity,0.8100000003420196,edge:26:K6,edge:26:K6,edge,1,0.03469135758767657,0.9224346084451922,9.212769742187046,1e-09,196.0
capacity,0.7828499999999091,source:24,source:24,source,1,0.013029315960612999,0.9022650691194608,13.320979818932463,1e-09,197.0
capacity,0.7964500000001411,source:22,source:22,source,1,0.005336179295392235,0.9040341865630536,13.336483637668957,1e-09,198.0
capacity,0.7811500000001385,source:22,source:22,source,1,0.006528835690673215,0.8846279204831902,14.945317249049156,1e-09,199.0
capacity,0.7709500000001894,source:20,source:20,source,1,0.06349309293448747,0.9161281491477409,10.895452207420735,1e-09,200.0
combined,0.798209885284747,source:21,source:21,source,1,0.0020479796022534265,0.9161613162563861,14.990419015317075,1e-09,1.0
combined,0.7827513812072316,edge:17:K8,edge:17:K8,edge,1,0.02212276171757114,0.9250832498367204,12.655282884800343,1e-09,2.0
combined,0.8020986289226809,edge:13:K8,edge:13:K8,edge,1,0.02170245824251041,0.928410405803454,9.453734022834084,1e-09,3.0
combined,0.8069842722498146,source:20,source:20,source,1,0.04789758048112484,0.9436196202213432,15.097293891573848,1e-09,4.0
combined,0.7945398239675816,edge:14:K12,edge:14:K12,edge,1,0.0009359372559440312,0.9115334181638175,18.50369288539011,1e-09,5.0
combined,0.8170393696560346,source:23,source:23,source,1,0.003704243402064777,0.9096369805464063,13.819293964408308,1e-09,6.0
combined,0.7445266348491338,source:20,source:20,source,1,0.01432742012024078,0.8902388141740902,17.06465898242996,1e-09,7.0
combined,0.7818833415770222,edge:12:K5,edge:12:K5,edge,1,0.0028864596222071795,0.9255478704168745,18.48068813555866,1e-09,8.0
combined,0.7979950800172606,source:21,source:21,source,1,0.008517252818339899,0.9369827908542786,17.244853376441966,1e-08,9.0
combined,0.7668660269370235,source:20,source:20,source,1,0.012123536964184917,0.9119250703002656,16.26540909265615,1e-09,10.0
combined,0.7634768702797117,source:20,source:20,source,1,0.03303134942731161,0.9127107058677926,20.658700864332666,1e-09,11.0
combined,0.8400664695815453,source:25,source:25,source,1,0.02179750747326803,0.9314000266376146,10.637662846460772,1e-09,12.0
combined,0.807156133837937,edge:14:K12,edge:14:K12,edge,1,0.03229552619642621,0.9396701852863804,11.903950455958912,1e-09,13.0
combined,0.7458115142502676,source:18,source:18,source,1,0.017896477549224313,0.8823230367387034,12.976320132868292,1e-09,14.0
combined,0.776770094729231,edge:15:K5,edge:15:K5,edge,1,0.024317145117277495,0.9069789525312132,14.347481819722626,1e-09,15.0
combined,0.7039338368419501,source:20,source:20,source,1,0.015375604073228513,0.8516948538288557,17.18469365627358,1e-09,16.0
combined,0.792041808450585,edge:17:K8,edge:17:K8,edge,1,0.023821829608005645,0.9436637873184563,9.307410836105987,1e-09,17.0
combined,0.7657445941508106,source:22,source:22,source,1,0.02136454447760787,0.8850973256347325,13.903119071569856,1e-09,18.0
combined,0.7718075553075815,edge:17:K8,edge:17:K8,edge,1,0.0007888704487738634,0.8860064098353421,14.044868988760504,1e-09,19.0
combined,0.780918110226866,source:18,source:18,source,1,0.004594125475009653,0.9096634736364465,15.609051807916812,1e-09,20.0
combined,0.7560741807067239,source:24,source:24,source,1,0.031858442928225435,0.9268105313609596,16.602206551175392,1e-09,21.0
combined,0.7720904699504256,source:22,source:22,source,1,0.03909801268232005,0.9084253686113569,14.034687484278496,1e-09,22.0
combined,0.7811387961376239,source:18,source:18,source,1,0.0019569181509435014,0.9243766353363462,14.1116692524885,1e-08,23.0
combined,0.7118518320484135,source:23,source:23,source,1,0.027766198170894436,0.861595045105114,24.296097247747856,1e-09,24.0
combined,0.7895113122290092,edge:11:K6,edge:11:K6,edge,1,0.06320174753056633,0.9423435322865432,12.079153996928484,1e-09,25.0
combined,0.744858662361218,edge:17:K8,edge:17:K8,edge,1,0.03704775019634047,0.9222855582395639,17.240796195015445,1e-09,26.0
combined,0.7847723052734679,source:23,source:23,source,1,0.039855573537260755,0.9095561467454064,11.738905750065802,1e-09,27.0
combined,0.7368922352400352,source:21,source:21,source,1,0.03829632632175182,0.8909692527801211,14.365698659672239,1e-09,28.0
combined,0.7796889499716132,edge:16:K5,edge:16:K5,edge,1,0.025921111231883856,0.9284468589538502,13.632786588904965,1e-09,29.0
combined,0.7842749504287055,edge:16:K5,edge:16:K5,edge,1,0.0018555839999752596,0.9145064822476938,15.686875554460586,1e-09,30.0
combined,0.7837485474081093,edge:11:K6,edge:11:K6,edge,1,0.018725747239477238,0.9203871059505617,13.972766665357256,1e-09,31.0
combined,0.7742147058909289,edge:14:K12,edge:14:K12,edge,1,0.0017037959671772566,0.9037560513108165,14.48840259091208,1e-09,32.0
combined,0.7778633314551247,source:18,source:18,source,1,0.02887515443691579,0.9103382902375157,13.80606551557953,1e-09,33.0
combined,0.7707369341778411,edge:15:K5,edge:15:K5,edge,1,0.021400117155083047,0.9165819731791665,10.891821824481816,1e-09,34.0
combined,0.7466834157478319,source:22,source:22,source,1,0.016158146198407625,0.8978562831517586,14.083396618101737,1e-09,35.0
combined,0.7501816330323159,source:23,source:23,source,1,0.008288386686100206,0.8753917298792868,17.062503478440348,1e-09,36.0
combined,0.7645275869461611,edge:15:K5,edge:15:K5,edge,1,0.018903467685542394,0.9192638688373882,13.016877043794278,1e-09,37.0
combined,0.7904594436977166,source:19,source:19,source,1,0.002682463219003263,0.9137016430725977,12.409149082531789,1e-09,38.0
combined,0.8022589967078421,edge:14:K12,edge:14:K12,edge,1,0.00817781721686212,0.932455384405026,16.677911827305383,1e-09,39.0
combined,0.79170738119095,source:23,source:23,source,1,0.0049503835143580414,0.9199812648011968,12.871888708750129,1e-09,40.0
combined,0.7949561940451693,source:19,source:19,source,1,0.009407193940202119,0.9075395731187522,16.767874590793156,1e-09,41.0
combined,0.7918086858381435,source:19,source:19,source,1,0.011330259838962001,0.9300398397245054,13.734888094726342,1e-09,42.0
combined,0.8157520550194547,source:23,source:23,source,1,0.01567866359382298,0.9438960343340066,13.171897119704985,1e-09,43.0
combined,0.7522658450017624,source:19,source:19,source,1,0.02635086310633024,0.8780097243651523,11.186919512158541,1e-09,44.0
combined,0.7503597285059219,edge:16:K5,edge:16:K5,edge,1,0.046382733316268694,0.9093980757087892,17.212556830826312,1e-09,45.0
combined,0.779877543766485,source:21,source:21,source,1,0.020462918855785953,0.8921136182142476,16.936348552357025,1e-09,46.0
combined,0.7287771532620022,source:24,source:24,source,1,0.01568244138046758,0.880125290022301,10.695282228467809,1e-09,47.0
combined,0.7675476113086867,edge:15:K5,edge:15:K5,edge,1,0.011338360037385073,0.8818172602665325,15.62076204986814,1e-09,48.0
combined,0.7955954148797075,edge:26:K6,edge:26:K6,edge,1,0.014349768981414693,0.9115110398196995,12.357374278421126,1e-09,49.0
combined,0.747300847751108,source:22,source:22,source,1,0.0431885651906205,0.8920231723678452,14.467148331583127,1e-09,50.0
combined,0.7796489631911521,source:19,source:19,source,1,0.0019172820823955875,0.8977002823171479,15.853166366254069,1e-09,51.0
combined,0.7529971070386687,edge:16:K5,edge:16:K5,edge,1,0.046590786978135026,0.907620784320783,14.002381456745818,1e-09,52.0
combined,0.759877127348496,source:18,source:18,source,1,0.04255507187062042,0.9005630354768293,17.522477361708003,1e-09,53.0
combined,0.8091000502854832,edge:14:K12,edge:14:K12,edge,1,0.004327835322240434,0.920202769522037,11.63237745502282,1e-09,54.0
combined,0.773778553650535,source:23,source:23,source,1,0.027646463055337644,0.8894879840610928,13.320951382060532,1e-09,55.0
combined,0.708334831360229,source:20,source:20,source,1,0.058977489877926795,0.8819662811724029,18.88057471210215,1e-09,56.0
combined,0.7702245598960632,edge:16:K5,edge:16:K5,edge,1,0.03840893085256907,0.9208453899311344,11.340733416758894,1e-09,57.0
combined,0.783317445191,edge:12:K5,edge:12:K5,edge,1,0.025502343218401054,0.9393844423188809,14.868856886343757,1e-09,58.0
combined,0.7681308148938794,edge:16:K5,edge:16:K5,edge,1,0.03934581958601557,0.9037623791972259,11.93526829777527,1e-09,59.0
combined,0.7485675687381,source:24,source:24,source,1,0.015931850451607454,0.8951497745503528,18.84108282991734,1e-09,60.0
combined,0.7737005265209895,source:22,source:22,source,1,0.047931755593400724,0.9068300678285948,12.865843671012609,1e-09,61.0
combined,0.7502092858793694,source:21,source:21,source,1,0.014680359294556062,0.9002861807535124,16.154272134394397,1e-09,62.0
combined,0.746652105510185,source:18,source:18,source,1,0.021240608791771667,0.8650422137391949,16.098591812285715,1e-09,63.0
combined,0.7539902585227792,edge:15:K5,edge:15:K5,edge,1,0.03652440626579186,0.9415015317869838,14.132259374413461,1e-09,64.0
combined,0.7754097984572862,edge:13:K8,edge:13:K8,edge,1,0.008622644178422787,0.9159243679829815,12.37933294560899,1e-09,65.0
combined,0.8062979201835039,source:22,source:22,source,1,0.023349979409068532,0.9299491534093483,15.733615200600877,1e-09,66.0
combined,0.737841176468221,edge:13:K8,edge:13:K8,edge,1,0.03561574698021994,0.8925723728277162,13.878356186409006,1e-09,67.0
combined,0.7866345271147416,source:20,source:20,source,1,0.011805082537264148,0.916538244814339,18.89608540094338,1e-08,68.0
combined,0.7816523186033673,edge:11:K6,edge:11:K6,edge,1,0.026119322780552644,0.9155373415275744,12.528780228788554,1e-09,69.0
combined,0.7746262312094268,source:22,source:22,source,1,0.0007844289089402303,0.9101302931543035,18.12713324090107,1e-09,70.0
combined,0.8156718588294835,source:21,source:21,source,1,0.0009011150413120427,0.9303077739427024,8.555347587055609,1e-09,71.0
combined,0.763482352940296,edge:16:K5,edge:16:K5,edge,1,0.03302875263182556,0.9333559970369358,18.027494036472575,1e-09,72.0
combined,0.7914942398174398,source:24,source:24,source,1,0.008322594619798878,0.9028863733434931,16.559211731539527,1e-09,73.0
combined,0.8209305688713004,source:18,source:18,source,1,0.004594987643139556,0.9251786253053196,18.15437282072899,1e-09,74.0
combined,0.7982320441978232,edge:15:K5,edge:15:K5,edge,1,0.0036043043173368604,0.9501493064001371,9.69138330556367,1e-09,75.0
combined,0.797134027719056,source:26,source:26,source,1,0.000664921464069672,0.9188737526563423,12.165253346465864,1e-09,76.0
combined,0.7601538461622663,edge:14:K12,edge:14:K12,edge,1,0.01929255881608267,0.8940383054863338,13.65983854773376,1e-09,77.0
combined,0.7636573820102834,source:19,source:19,source,1,0.012766473059115097,0.894867781275127,16.710297363035522,1e-09,78.0
combined,0.7546736112726127,source:19,source:19,source,1,0.007967662556349982,0.898690970602988,21.646331022523462,1e-09,79.0
combined,0.7821311180935842,edge:13:K8,edge:13:K8,edge,1,0.027752544610926366,0.9082887892603794,14.298958214569513,1e-09,80.0
combined,0.7759663868822708,edge:26:K6,edge:26:K6,edge,1,0.035039762830359325,0.9269801250337106,11.745062837254684,1e-09,81.0
combined,0.7804622275104135,source:22,source:22,source,1,0.007874781751221202,0.8945983107986772,15.768325569968562,1e-09,82.0
combined,0.7675130874410147,source:18,source:18,source,1,0.022557997699556537,0.896349266414344,17.06143966640656,1e-09,83.0
combined,0.8038919815977233,source:23,source:23,source,1,0.0020719266725101513,0.9326554542834522,11.417707506177768,1e-09,84.0
combined,0.7711784590007698,edge:11:K6,edge:11:K6,edge,1,0.03939268428724673,0.9265295747854924,12.173166536808873,1e-09,85.0
combined,0.764661588299717,source:22,source:22,source,1,0.0401543808161472,0.9090892175959107,16.842342480095297,1e-09,86.0
combined,0.7862030893888232,edge:25:K6,edge:25:K6,edge,1,0.015154008491666754,0.9494456475392152,15.500599753959506,1e-09,87.0
combined,0.7468833424543466,source:19,source:19,source,1,0.010006442810626483,0.8855284816858076,16.586691426935726,1e-09,88.0
combined,0.8031570818186916,edge:17:K8,edge:17:K8,edge,1,0.0018065817605598577,0.9332325401776271,11.187399032549482,1e-09,89.0
combined,0.8121552877687234,source:24,source:24,source,1,0.0032391789096443916,0.938863015086236,15.942497172502348,1e-09,90.0
combined,0.7600683602308975,source:21,source:21,source,1,0.02540375810827581,0.8988622182422474,17.99113182569832,1e-09,91.0
combined,0.75712927945805,edge:12:K5,edge:12:K5,edge,1,0.04506542109599145,0.9009511681647029,14.678903193898154,1e-09,92.0
combined,0.7648180298690329,edge:15:K5,edge:15:K5,edge,1,0.019540098913199525,0.9314502375180427,15.320692497395207,1e-09,93.0
combined,0.7717756101629213,source:23,source:23,source,1,0.04630787369515252,0.9092589445351981,12.709154105532365,1e-09,94.0
combined,0.8303415081691635,source:18,source:18,source,1,0.010473305785315863,0.9416720737855693,13.123590541676407,1e-09,95.0
combined,0.7510297192917544,source:18,source:18,source,1,0.017335548710441247,0.8816697423584426,13.431393022079574,1e-09,96.0
combined,0.7971080735793187,source:18,source:18,source,1,0.005090726614706967,0.8948016550304834,12.965779971295628,1e-09,97.0
combined,0.7889698581266565,source:21,source:21,source,1,0.040404259865734315,0.931790430235839,18.37574191345073,1e-09,98.0
combined,0.7237327160905742,source:20,source:20,source,1,0.005835481821863637,0.8411773878728952,20.007690963323828,1e-09,99.0
combined,0.7667673370406228,source:22,source:22,source,1,0.07651665529419618,0.9201867186480163,18.107914911458852,1e-09,100.0
combined,0.7201906864019818,source:21,source:21,source,1,0.06141659540690595,0.8836691864355997,17.402392284516104,1e-09,101.0
combined,0.7357768351928295,source:22,source:22,source,1,0.0028086193056095963,0.8524379574062125,14.741616514505857,1e-09,102.0
combined,0.7680377989514913,source:19,source:19,source,1,0.02289577248405553,0.9105302802630543,16.25666071878218,1e-09,103.0
combined,0.7521608677108631,source:20,source:20,source,1,0.04685491993438274,0.9051177218484289,20.664828374298803,1e-09,104.0
combined,0.7728012416081379,source:20,source:20,source,1,0.05316427579527938,0.9138536994323231,13.286998060530447,1e-09,105.0
combined,0.74649823847204,source:24,source:24,source,1,0.036446958197520606,0.9309998099125426,16.15927114189856,1e-09,106.0
combined,0.7595519383714645,source:24,source:24,source,1,0.003635149527615264,0.8995506778268704,17.982075339932262,1e-09,107.0
combined,0.7550308745469533,edge:26:K6,edge:26:K6,edge,1,0.09389198318720353,0.9444511021790144,8.241123857254514,1e-09,108.0
combined,0.8089401197725844,edge:11:K6,edge:11:K6,edge,1,0.0060317818083535455,0.9432560243515108,11.280832679375873,1e-09,109.0
combined,0.7748580021308625,source:26,source:26,source,1,0.0016168947286216277,0.9105183826227196,17.791663556740005,1e-09,110.0
combined,0.7379496738227858,edge:11:K6,edge:11:K6,edge,1,0.014792493639992087,0.9090994234715332,15.670389952021425,1e-09,111.0
combined,0.7449884293549863,edge:26:K6,edge:26:K6,edge,1,0.013776538003957142,0.9423267480824851,9.08819803911746,1e-09,112.0
combined,0.7831040978106611,edge:17:K8,edge:17:K8,edge,1,0.029885455587382967,0.9099308758694752,14.804082358797153,1e-09,113.0
combined,0.7920698765417499,edge:11:K6,edge:11:K6,edge,1,0.0030846794612478714,0.8900741733614487,13.144254403596547,1e-09,114.0
combined,0.768681680996842,edge:25:K6,edge:25:K6,edge,1,0.0020173354622975604,0.919767821774258,22.504032824772498,1e-09,115.0
combined,0.7655284483195479,edge:13:K8,edge:13:K8,edge,1,0.026213574989477812,0.9251849458321585,13.545924053342066,1e-09,116.0
combined,0.7545186620293399,source:19,source:19,source,1,0.013152901462727025,0.8971304247672517,18.690163542906383,1e-09,117.0
combined,0.8014923479314743,edge:15:K5,edge:15:K5,edge,1,0.0007636096462773399,0.929058082458171,14.2006639385564,1e-09,118.0
combined,0.7787036199145808,edge:12:K5,edge:12:K5,edge,1,0.019782579552692844,0.9034045769990119,16.264361705697862,1e-09,119.0
combined,0.7530103806149124,edge:17:K8,edge:17:K8,edge,1,0.008638313877728251,0.9090051274766512,15.89649990251234,1e-09,120.0
combined,0.760415149065325,edge:17:K8,edge:17:K8,edge,1,0.0030738762782948643,0.9015075550366283,12.247429756933373,1e-09,121.0
combined,0.7584505860894717,edge:12:K5,edge:12:K5,edge,1,0.041014632262139084,0.9100378539180005,16.622853060944653,1e-09,122.0
combined,0.7931506852664119,edge:25:K6,edge:25:K6,edge,1,0.011148415739659362,0.9059524869710218,14.438989817127718,1e-09,123.0
combined,0.7542036970834594,source:21,source:21,source,1,0.010491805633459446,0.8731923605288332,16.331957784384805,1e-09,124.0
combined,0.781760028508159,source:24,source:24,source,1,0.014155981411029169,0.8961034389321082,17.010139396981614,1e-09,125.0
combined,0.7812545808810906,source:20,source:20,source,1,0.0012980303770462158,0.9018830295460956,14.667194026529652,1e-09,126.0
combined,0.7564647830180052,source:22,source:22,source,1,0.04738346110509722,0.8935508829304512,16.720621838717506,1e-09,127.0
combined,0.7693927547651557,source:18,source:18,source,1,0.010046388174945858,0.9155870212976548,18.935227997650117,1e-09,128.0
combined,0.781321379176842,source:18,source:18,source,1,0.0004969433785414181,0.892857503670739,14.239173258903362,1e-09,129.0
combined,0.7673876958748977,source:19,source:19,source,1,0.0401311969402235,0.8962139987087643,10.135454576669659,1e-09,130.0
combined,0.7254170933678934,source:20,source:20,source,1,0.01999205484192363,0.8971818940729863,17.430043986136507,1e-09,131.0
combined,0.7183622428897947,source:18,source:18,source,1,0.025397095512733822,0.8806144214801237,21.619886595671392,1e-09,132.0
combined,0.7851479701857345,edge:11:K6,edge:11:K6,edge,1,0.017627340090173842,0.9292030924485702,13.400597928031404,1e-09,133.0
combined,0.7762962502896188,source:18,source:18,source,1,0.0005009228442838189,0.9129323950203414,19.463305152053536,1e-09,134.0
combined,0.7341609571496777,source:24,source:24,source,1,0.06905994022096279,0.9002940424845051,19.427818068993968,1e-09,135.0
combined,0.7533269118107314,source:21,source:21,source,1,0.01890054214882079,0.8974982618487095,17.80435316440441,1e-09,136.0
combined,0.7674560520767015,source:23,source:23,source,1,0.056607046203587086,0.9251994157770524,18.402639693881273,1e-09,137.0
combined,0.7901358744015691,edge:25:K6,edge:25:K6,edge,1,0.03261860874393999,0.9524149578639496,9.903716420051499,1e-09,138.0
combined,0.7748637339921948,source:23,source:23,source,1,0.01737388326423111,0.9083599823393174,16.413430818525296,1e-09,139.0
combined,0.7766567178043534,source:18,source:18,source,1,0.0036142680990340014,0.9206367748973674,15.971994130481503,1e-09,140.0
combined,0.7747393425839425,edge:17:K8,edge:17:K8,edge,1,0.0031627847050475846,0.9075856940718092,14.094171781303732,1e-09,141.0
combined,0.7729069237046523,edge:25:K6,edge:25:K6,edge,1,0.021159095966576714,0.9185694425401176,17.408328880957683,1e-09,142.0
combined,0.7744181994166829,edge:13:K8,edge:13:K8,edge,1,0.023055152129217063,0.9152791649724384,12.73914664056992,1e-09,143.0
combined,0.7277215515194763,source:23,source:23,source,1,0.004174947467057086,0.87553493527375,14.049880209633313,1e-09,144.0
combined,0.7523315110422113,edge:16:K5,edge:16:K5,edge,1,0.022648714344692,0.9048921514278272,20.277591896088882,1e-09,145.0
combined,0.7797440920807441,source:25,source:25,source,1,0.03298865690523982,0.8994664708756736,13.971576710281614,1e-09,146.0
combined,0.7547650392979576,source:19,source:19,source,1,0.013150985050873195,0.8776317394219354,18.677172075638577,1e-09,147.0
combined,0.743360986963628,source:20,source:20,source,1,0.02609228369690322,0.9005416476877387,16.332629444983056,1e-09,148.0
combined,0.8208081373436527,edge:16:K5,edge:16:K5,edge,1,0.006117155902119715,0.9176498728368658,11.540859468103816,1e-09,149.0
combined,0.7322363099157887,source:24,source:24,source,1,0.030425937684460315,0.8676057557538085,16.95600849912447,1e-09,150.0
combined,0.7621423464497812,edge:14:K12,edge:14:K12,edge,1,0.028543015766244476,0.9147747081513756,9.504170478694146,1e-09,151.0
combined,0.7646205596629209,source:19,source:19,source,1,0.03712754328530075,0.9067366054819825,19.20009586293003,1e-09,152.0
combined,0.7380038575922366,edge:26:K6,edge:26:K6,edge,1,0.001061009084494432,0.8923883302193593,17.672505886604693,1e-09,153.0
combined,0.7605344195144417,edge:25:K6,edge:25:K6,edge,1,0.00489757710265704,0.9171782253819835,22.312393817568818,1e-09,154.0
combined,0.7725129761047375,edge:26:K6,edge:26:K6,edge,1,0.01717517742267359,0.9123427358620878,12.39577392830336,1e-09,155.0
combined,0.7687717560924693,edge:13:K8,edge:13:K8,edge,1,0.02214630690196738,0.9197107795212868,17.01911600669854,1e-09,156.0
combined,0.7918465252124945,source:21,source:21,source,1,0.004383647780584385,0.9090843355766078,18.183128304303224,1e-09,157.0
combined,0.7674559958508117,source:23,source:23,source,1,0.005297442151785904,0.8967113131394575,14.533717365116539,1e-09,158.0
combined,0.805793495397387,source:19,source:19,source,1,0.007507020232740369,0.8982340417722902,13.595502559715522,1e-09,159.0
combined,0.7871411222604874,edge:12:K5,edge:12:K5,edge,1,0.008375233424765371,0.9113826861727709,17.931267367160395,1e-09,160.0
combined,0.7585262592561888,source:19,source:19,source,1,0.013025169757791772,0.900686643630397,15.476934107812559,1e-09,161.0
combined,0.7764613322908207,source:23,source:23,source,1,0.014837361099414073,0.8925849773634035,13.822628538650086,1e-09,162.0
combined,0.7155951464524334,source:19,source:19,source,1,0.004630971170796691,0.8625516638087022,17.94395185528822,1e-09,163.0
combined,0.7594877361546482,source:24,source:24,source,1,0.008799704811791716,0.8887496457081654,17.636064417458808,1e-09,164.0
combined,0.778141263544561,edge:14:K12,edge:14:K12,edge,1,0.008225715371504835,0.9122795359373451,12.540403011365562,1e-09,165.0
combined,0.7440722410091809,source:23,source:23,source,1,0.07574097388432975,0.9005313411978347,13.644772234393855,1e-09,166.0
combined,0.7875873278202765,source:24,source:24,source,1,0.042804416518286426,0.9178009829965378,13.63333120171588,1e-09,167.0
combined,0.7478073180097171,source:22,source:22,source,1,0.0014818497598828924,0.8853356051912091,18.05891623933582,1e-09,168.0
combined,0.7664648013321339,source:21,source:21,source,1,0.024501225504769655,0.8950942261670107,16.314435412342682,1e-09,169.0
combined,0.760918086860035,edge:16:K5,edge:16:K5,edge,1,0.04541258847745141,0.9393724383914265,7.329708263741167,1e-09,170.0
combined,0.78663651218251,source:23,source:23,source,1,0.013965041277841289,0.9133191779921196,13.722801396629778,1e-09,171.0
combined,0.8202077344958423,source:19,source:19,source,1,0.0015684862036522977,0.900407777951567,9.240199650339024,1e-09,172.0
combined,0.7679941176585514,edge:11:K6,edge:11:K6,edge,1,0.109187702634691,0.9677691317138689,9.226764801927464,1e-09,173.0
combined,0.7517562639771159,source:21,source:21,source,1,0.0036754779346206364,0.8790246156470701,21.36184111274262,1e-09,174.0
combined,0.7670149644830203,source:18,source:18,source,1,0.01492402506475809,0.883720070497357,20.19628407146267,1e-09,175.0
combined,0.7835326381676802,source:22,source:22,source,1,0.015792558632577718,0.8991719560587162,16.827534881349003,1e-09,176.0
combined,0.754106893225609,edge:11:K6,edge:11:K6,edge,1,0.01999764629354501,0.9094852741994872,12.021070492256708,1e-09,177.0
combined,0.7552823855279663,edge:13:K8,edge:13:K8,edge,1,0.005404870528810248,0.9014146084443053,11.487397086175646,1e-09,178.0
combined,0.7445812244178226,source:23,source:23,source,1,0.028938881831773185,0.8706304801747345,15.177326175676622,1e-09,179.0
combined,0.8014831225923671,source:20,source:20,source,1,0.01359899612141531,0.9154434229572496,16.97204065918162,1e-09,180.0
combined,0.7642739212121874,edge:11:K6,edge:11:K6,edge,1,0.011706487039029453,0.9259783260242571,17.227852104292612,1e-09,181.0
combined,0.7631458895473263,source:24,source:24,source,1,0.03870521974475636,0.9245310360087624,18.788373058889057,1e-09,182.0
combined,0.7624620702103387,source:18,source:18,source,1,0.018924283194726704,0.8779810370624683,18.017326599122796,1e-09,183.0
combined,0.7393235294228283,edge:11:K6,edge:11:K6,edge,1,0.05663697977405833,0.9399820526401806,11.597491803146395,1e-09,184.0
combined,0.7658092091992688,source:24,source:24,source,1,0.01567372468225999,0.8965821946320841,14.589637981431215,1e-09,185.0
combined,0.7822477292378521,edge:16:K5,edge:16:K5,edge,1,0.0001319635664788398,0.8997821122896951,15.766436712292041,1e-09,186.0
combined,0.7629614626253323,source:19,source:19,source,1,0.010549095461578457,0.8835962984272481,15.523163343373513,1e-09,187.0
